Historical_figures,Name,Architectural_style,Era,dz,Longitude,Latitude
吉林省,龙湖古城遗址,古遗址,战国,吉林省梨树县,124.3676012,43.40616247
黑龙江省,大庆第一口油井,近现代重要史迹及代表性建筑,1959年,黑龙江省大庆市,125.0085461,46.58863511
黑龙江省,八里城遗址,古遗址,金,黑龙江省肇东市,125.8534288,45.67925575
吉林省,万发拨子遗址,古遗址,战国至晋,吉林省通化市,125.9296479,41.69339655
吉林省,罗通山城,古遗址,汉至魏、晋,吉林省柳河县,126.0082796,42.38571714
吉林省,西团山遗址,古遗址,青铜时代,吉林省吉林市,126.4915605,43.80087338
吉林省,完颜希尹家族墓地,古墓葬,金,吉林省舒兰市,127.1038594,44.32716037
吉林省,宝山一六道沟冶铜,古遗址,唐、五代,吉林省临江市遗址,127.3057531,41.68872058
黑龙江省,瑗珲新城遗址,近现代重要史迹及代表性建筑,清,黑龙江省黑河市,127.4867732,50.24334137
吉林省,干沟子墓群,古墓葬,战国至西汉,吉林省长白朝鲜族自治县,127.9613113,41.44452205
黑龙江省,三江平原汉魏时期遗址,古遗址,汉、魏,黑龙江省佳木斯市、双鸭山市、友谊县、宝清县、富锦市,128.0340958,47.34775945
吉林省,八连城遗址,古遗址,唐、五代,吉林省珲春市,130.6889807,43.06593203
黑龙江省,奥里米城址,古遗址,金,黑龙江省绥滨县,131.8423378,47.47466649
甘肃省,悬泉置遗址,古遗址,汉至魏、晋,甘肃省敦煌市,95.33019804,40.26922838
青海省,藏娘佛塔及桑周寺,古建筑,北宋至清,青海省玉树县,96.19534482,35.49449255
青海省,塔温搭里哈遗址,古遗址,青铜时代,青海省都兰县,97.14713484,36.15451439
甘肃省,文殊山石窟,石窟寺及石刻,北朝至西夏,甘肃省肃南裕固族自治县,98.35173817,39.65334771
甘肃省,果园－－新城墓群,古墓葬,魏至唐,甘肃省酒泉市、嘉峪关市,98.43514964,39.85188876
云南省,汉庄城址,古遗址,汉,云南省保山市,99.17050236,25.11762793
云南省,沧源崖画,石窟寺及石刻,新石器时代,云南省沧源佤族自治县,99.31575086,23.27428161
甘肃省,许三湾城及墓群,古遗址,汉至唐,甘肃省高台县,99.49304901,39.34427264
北京市,上宅遗址,古遗址,新石器时代,北京市平谷区,117.1148225,40.13927895
内蒙古自治区,岔河口遗址,古遗址,新石器时代,内蒙古自治区清水河县,111.4389128,39.92895919
内蒙古自治区,哈民遗址,古遗址,新石器时代,内蒙古自治区科尔沁左翼中旗,123.3059869,44.12443163
内蒙古自治区,丰州故城遗址,古遗址,辽金元,内蒙古自治区呼和浩特市赛罕区,111.6950032,40.79073165
上海市,青龙镇遗址,古遗址,唐宋,上海市青浦区,121.11958,31.15257398
广西壮族自治区,娅怀洞遗址,古遗址,旧石器时代,广西壮族自治区隆安县,107.6921393,23.1687874
广西壮族自治区,大岩遗址,古遗址,旧石器时代至新石器时代,广西壮族自治区桂林市临桂区,110.207895,25.24146667
广西壮族自治区,父子岩遗址,古遗址,新石器时代至商周,广西壮族自治区桂林市雁山区,110.2821213,25.10478066
重庆市,玉米洞遗址,古遗址,旧石器时代、新石器时代,重庆市巫山县,109.8744137,31.07727999
重庆市,白帝城遗址,古遗址,南宋,重庆市奉节县,109.5683988,31.04878274
重庆市,大宁盐场遗址,古遗址,宋至民国,重庆市巫溪县,109.5653198,31.40090743
西藏自治区,尼阿底遗址,古遗址,旧石器时代,西藏自治区申扎县,88.70762042,30.93318976
西藏自治区,杰顿珠宗遗址,古遗址,元明,西藏自治区洛扎县,90.85883873,28.38946624
宁夏回族自治区,姚河塬遗址,古遗址,西周,宁夏回族自治区彭阳县,106.5147041,35.79635433
新疆维吾尔自治区,通天洞遗址,古遗址,旧石器时代至商,新疆维吾尔自治区吉木乃县,85.87151349,47.44214029
新疆维吾尔自治区,吉仁台沟口遗址,古遗址,商周,新疆维吾尔自治区尼勒克县,82.8678022,43.81671974
新疆维吾尔自治区,卓尔库特古城遗址,古遗址,汉,新疆维吾尔自治区轮台县,84.45129852,41.62077965
新疆维吾尔自治区,博格达沁古城遗址,古遗址,汉至唐,新疆维吾尔自治区焉耆回族自治县,86.57182492,42.05858188
新疆维吾尔自治区,阔纳协海尔古城遗址,古遗址,魏晋至唐,新疆维吾尔自治区轮台县,84.24955585,41.77638452
新疆维吾尔自治区,乌什吐尔和夏合吐尔遗址,古遗址,晋至宋,新疆维吾尔自治区库车县、新和县,82.60660449,41.54705722
新疆维吾尔自治区,公主堡古城遗址,古遗址,唐,新疆维吾尔自治区塔什库尔干塔吉克自治县,75.22684636,37.77217595
新疆维吾尔自治区,霍拉山佛寺遗址,古遗址,唐,新疆维吾尔自治区焉耆回族自治县,86.33327691,41.94235874
新疆维吾尔自治区,拉甫却克古城遗址,古遗址,唐,新疆维吾尔自治区哈密市伊州区,93.51319779,42.82573916
新疆维吾尔自治区,小央达克协海尔古城遗址,古遗址,唐,新疆维吾尔自治区沙雅县,82.77894864,41.22060839
新疆维吾尔自治区,玛纳斯古城遗址,古遗址,唐至元,新疆维吾尔自治区玛纳斯县,86.21141257,44.30281206
新疆维吾尔自治区,巴里坤故城遗址,古遗址,清,新疆维吾尔自治区巴里坤哈萨克自治县,93.0150668,43.59708641
北京市,醇亲王墓,古墓葬,清,北京市海淀区,116.0625524,40.08170126
内蒙古自治区,马鬃山墓群,古墓葬,商周至汉,内蒙古自治区乌拉特中旗,108.5083634,41.585904
西藏自治区,故如甲木墓地,古墓葬,汉晋,西藏自治区噶尔县,80.09419979,32.49397033
新疆维吾尔自治区,吉尔赞喀勒墓地,古墓葬,东周,新疆维吾尔自治区塔什库尔干塔吉克自治县,75.22684636,37.77217595
北京市,长椿寺,古建筑,清,北京市西城区,116.357982,39.89104397
北京市,智珠寺,古建筑,清,北京市东城区,116.3978318,39.92692717
北京市,北京湖广会馆,古建筑,清至民国,北京市西城区,116.378176,39.88744382
内蒙古自治区,昆都仑召,古建筑,清,内蒙古自治区包头市昆都仑区,109.8324705,40.64109377
广西壮族自治区,桂林静江府城墙,古建筑,南宋至明,广西壮族自治区桂林市叠彩区、秀峰区,110.2596301,25.27648578
广西壮族自治区,来宾文辉塔,古建筑,明,广西壮族自治区来宾市兴宾区,108.991223,23.65152723
广西壮族自治区,左江归龙斜塔,古建筑,明清,广西壮族自治区崇左市江州区,107.3493028,22.40809574
广西壮族自治区,贺州江氏客家围屋,古建筑,清,广西壮族自治区贺州市八步区,111.6528937,24.42997656
广西壮族自治区,乐湾村古建筑群,古建筑,清至民国,广西壮族自治区恭城瑶族自治县,110.8058796,24.81323174
重庆市,湾底谭氏民居,古建筑,清,重庆市石柱土家族自治县,108.109492,30.00173564
西藏自治区,曲西碉楼群,古建筑,北宋至明,西藏自治区洛扎县,90.85883873,28.38946624
西藏自治区,乃宁曲德寺,古建筑,北宋至清,西藏自治区康马县,89.67968531,28.55926988
西藏自治区,艾旺寺,古建筑,北宋至清,西藏自治区康马县,89.67968531,28.55926988
西藏自治区,达律王府,古建筑,元,西藏自治区贡觉县,98.27058031,30.86265153
西藏自治区,查拉路甫石窟,石窟寺及石刻,唐宋,西藏自治区拉萨市城关区,91.13890468,29.65752517
西藏自治区,仁达摩崖造像,石窟寺及石刻,唐,西藏自治区察雅县,97.56848464,30.65647003
西藏自治区,囊巴朗则石雕,石窟寺及石刻,唐,西藏自治区芒康县,98.59287865,29.6828739
西藏自治区,乃甲切木石窟,石窟寺及石刻,宋,西藏自治区岗巴县,88.51788995,28.2783019
西藏自治区,林恩摩崖石刻,石窟寺及石刻,明,西藏自治区昂仁县,87.23361175,29.29789057
宁夏回族自治区,大麦地岩画,石窟寺及石刻,新石器时代至西夏,宁夏回族自治区中卫市沙坡头区,105.1867615,37.51399616
新疆维吾尔自治区,焕彩沟石刻,石窟寺及石刻,东汉、唐,新疆维吾尔自治区哈密市伊州区,93.51319779,42.82573916
新疆维吾尔自治区,刘平国刻石,石窟寺及石刻,东汉,新疆维吾尔自治区拜城县,81.87142409,41.79581822
北京市,双清别墅,近现代重要史迹及代表性建筑,1949年,北京市海淀区,116.1884518,39.98745574
北京市,原子能“一堆一器”旧址,近现代重要史迹及代表性建筑,1958年,北京市房山区,116.1370326,39.74779657
北京市,北京站车站大楼,近现代重要史迹及代表性建筑,1959年,北京市东城区,116.4201988,39.9018139
北京市,宋庆龄儿童科学技术馆,近现代重要史迹及代表性建筑,1986年,北京市海淀区,116.3131374,39.91137814
天津市,新开河火车站旧址,近现代重要史迹及代表性建筑,1903年,天津市河北区,117.1903355,39.14681753
天津市,觉悟社旧址,近现代重要史迹及代表性建筑,1919年,天津市河北区,117.1903355,39.14681753
天津市,北疆博物院旧址,近现代重要史迹及代表性建筑,1922～1929年,天津市河西区,117.2019364,39.10742401
天津市,南开大学思源堂,近现代重要史迹及代表性建筑,1925年,天津市南开区,117.1693229,39.10074505
天津市,平津战役前线司令部旧址,近现代重要史迹及代表性建筑,1948年,天津市蓟州区,117.4016184,40.04462794
天津市,天津市军事管制委员会和中共天津市委旧址,近现代重要史迹及代表性建筑,1949～1953年,天津市和平区,117.2018329,39.11788049
内蒙古自治区,白塔火车站旧址,近现代重要史迹及代表性建筑,1921年,内蒙古自治区呼和浩特市赛罕区,111.8422912,40.87282518
内蒙古自治区,侵华日军木石匣工事旧址,近现代重要史迹及代表性建筑,1941～1943年,内蒙古自治区克什克腾旗,117.5390432,43.26282858
内蒙古自治区,集宁战役旧址,近现代重要史迹及代表性建筑,1946年,内蒙古自治区乌兰察布市集宁区,113.1165017,40.98891445
上海市,圣三一基督教堂,近现代重要史迹及代表性建筑,1869年,上海市黄浦区,121.4647027,31.23179058
上海市,圣约翰大学近代建筑,近现代重要史迹及代表性建筑,1879～1948年,上海市长宁区、普陀区,121.390903,31.25166737
上海市,上海交通大学早期建筑,近现代重要史迹及代表性建筑,1896年,上海市徐汇区,121.4284938,31.20087921
上海市,沪江大学近代建筑,近现代重要史迹及代表性建筑,1906～1948年,上海市杨浦区,121.5217351,31.26162277
上海市,上海工部局宰牲场旧址,近现代重要史迹及代表性建筑,1933年,上海市虹口区,121.5007174,31.26661902
上海市,四行仓库抗战旧址,近现代重要史迹及代表性建筑,1937年,上海市静安区,121.4654482,31.24164403
上海市,中国共产党代表团驻沪办事处旧址,近现代重要史迹及代表性建筑,1946～1947年,上海市黄浦区,121.4647027,31.23179058
上海市,中国福利会少年宫,近现代重要史迹及代表性建筑,1953年,上海市静安区,121.4389267,31.22281117
上海市,上海科学会堂,近现代重要史迹及代表性建筑,1958年,上海市黄浦区,121.464812,31.22055512
广西壮族自治区,西林教案发生地,近现代重要史迹及代表性建筑,1856年,广西壮族自治区田林县,106.2250528,24.2973685
广西壮族自治区,法国驻龙州领事馆旧址,近现代重要史迹及代表性建筑,1898～1949年,广西壮族自治区龙州县,106.8579909,22.33757197
广西壮族自治区,武宣刘氏庄园,近现代重要史迹及代表性建筑,1911年,广西壮族自治区武宣县,109.6588985,23.59684268
广西壮族自治区,武宣郭氏庄园,近现代重要史迹及代表性建筑,1924年,广西壮族自治区武宣县,109.6588985,23.59684268
广西壮族自治区,梧州市中共广西早期革命活动旧址,近现代重要史迹及代表性建筑,1926～1928年,广西壮族自治区梧州市万秀区,111.3153375,23.47548908
广西壮族自治区,中共广西省第一次代表大会旧址,近现代重要史迹及代表性建筑,1928年,广西壮族自治区贵港市港北区,109.5680384,23.11441765
广西壮族自治区,广西省立艺术馆旧址,近现代重要史迹及代表性建筑,1944年,广西壮族自治区桂林市秀峰区,110.2596301,25.27648578
重庆市,西山钟楼,近现代重要史迹及代表性建筑,1931年,重庆市万州区,107.9650725,30.75241465
重庆市,重庆大学早期建筑,近现代重要史迹及代表性建筑,1933～1935年,重庆市沙坪坝区,106.4647674,29.56379339
重庆市,瀼渡电厂,近现代重要史迹及代表性建筑,1944年,重庆市万州区,108.404071,30.80992902
重庆市,张自忠将军墓,近现代重要史迹及代表性建筑,1940年,重庆市北碚区,106.4062763,29.81180623
重庆市,罗斯福图书馆旧址,近现代重要史迹及代表性建筑,1947年,重庆市渝中区,106.5428607,29.55442944
西藏自治区,亚东海关遗址,近现代重要史迹及代表性建筑,1894～1903年,西藏自治区亚东县,88.8986346,27.48351725
西藏自治区,昌都地区人民解放委员会办公旧址,近现代重要史迹及代表性建筑,1955～1959年,西藏自治区昌都市卡若区,97.17991732,31.14084999
西藏自治区,川藏、青藏公路纪念碑,近现代重要史迹及代表性建筑,1984年,西藏自治区拉萨市城关区,91.09568288,29.64829067
新疆维吾尔自治区,乌鲁木齐文庙,近现代重要史迹及代表性建筑,1922年,新疆维吾尔自治区乌鲁木齐市天山区,87.62880725,43.79316027
新疆维吾尔自治区,赛图拉哨卡遗址,近现代重要史迹及代表性建筑,1877～1962年,新疆维吾尔自治区皮山县,77.7511356,36.43840714
新疆维吾尔自治区,毛泽民办公室及宿舍旧址,近现代重要史迹及代表性建筑,1940～1941年,新疆维吾尔自治区乌鲁木齐市天山区,87.62880725,43.79316027
新疆维吾尔自治区,石河子军垦旧址,近现代重要史迹及代表性建筑,1952年,新疆维吾尔自治区生产建设兵团第八师石河子市,86.03830904,44.30471957
新疆维吾尔自治区,玉尔滚军垦旧址,近现代重要史迹及代表性建筑,1973年,新疆维吾尔自治区生产建设兵团第一师阿拉尔市,81.28308676,40.5413456
上海市,华亭海塘奉贤段,其他,清,上海市奉贤区,121.4739177,30.83072624
河北省,郛堤城遗址,古遗址,战国、秦汉,河北省黄骅市,117.3237113,38.37060335
河北省,贝州故城遗址,古遗址,宋,河北省清河县,115.6617705,37.03969522
河北省,太子城遗址,古遗址,金,河北省张家口市崇礼区,115.4372114,40.91963717
河北省,西土城遗址,古遗址,金,河北省康保县,114.5941642,41.85050556
山西省,峙峪遗址,古遗址,旧石器时代,山西省朔州市朔城区,112.425404,39.31778391
山西省,碧村遗址,古遗址,新石器时代,山西省兴县,110.8910178,38.50720618
山西省,大河口遗址,古遗址,西周至春秋,山西省翼城县,111.7782959,35.74454411
山西省,南梁古城遗址,古遗址,周,山西省翼城县,111.7558748,35.67013939
山西省,苇沟—北寿城遗址,古遗址,周,山西省翼城县,111.6871112,35.76281265
山西省,解梁故城遗址,古遗址,东周,山西省永济市,110.4420481,34.86785624
山西省,童子寺遗址,古遗址,北齐至唐,山西省太原市晋源区,112.4714176,37.71445369
山西省,蒙山开化寺遗址,古遗址,北齐,山西省太原市晋源区,112.4714176,37.71445369
山西省,汾阳宫遗址,古遗址,隋,山西省宁武县,112.2980557,39.00066708
辽宁省,鸽子洞遗址,古遗址,旧石器时代,辽宁省喀喇沁左翼蒙古族自治县,119.7351619,41.12627607
辽宁省,张店古城遗址,古遗址,汉,辽宁省大连市普兰店区,122.4251568,39.64381236
辽宁省,三燕龙城遗址,古遗址,十六国,辽宁省朝阳市双塔区,120.4480755,41.56334995
辽宁省,卧龙山山城遗址,古遗址,隋唐,辽宁省岫岩满族自治县,123.2752789,40.2894481
辽宁省,萨尔浒城遗址,古遗址,明清,辽宁省抚顺县,124.0918325,41.92018304
吉林省,和龙大洞遗址,古遗址,旧石器时代,吉林省和龙市,129.0035672,42.54426613
吉林省,后套木嘎遗址,古遗址,新石器时代、周,吉林省大安市,124.2861886,45.50488709
吉林省,农安五台山遗址,古遗址,新石器时代、周,吉林省农安县,124.6853429,44.4745429
吉林省,大海猛遗址,古遗址,周至唐,吉林省吉林市龙潭区,126.5565286,43.90861366
吉林省,东团山遗址,古遗址,汉,吉林省吉林市丰满区,126.5566188,43.81936139
吉林省,霸王朝山城遗址,古遗址,汉至唐,吉林省集安市,126.1883499,41.12322726
吉林省,长白山神庙遗址,古遗址,金,吉林省安图县,128.1710852,42.18136495
黑龙江省,小南山遗址,古遗址,新石器时代,黑龙江省饶河县,134.0220462,46.79691815
黑龙江省,新开流遗址,古遗址,新石器时代,黑龙江省密山市,131.8392419,45.52761961
黑龙江省,洪河遗址,古遗址,新石器时代,黑龙江省齐齐哈尔市富拉尔基区,123.6021872,47.12021352
黑龙江省,锅盔山山城遗址,古遗址,唐,黑龙江省鸡东县,131.1161916,45.25798906
江苏省,顺山集遗址,古遗址,新石器时代,江苏省泗洪县,118.2181101,33.47754957
江苏省,韩井遗址,古遗址,新石器时代,江苏省泗洪县,118.2181101,33.47754957
江苏省,蒋庄遗址,古遗址,新石器时代,江苏省兴化市,119.8559249,32.8059769
江苏省,寺墩遗址,古遗址,新石器时代,江苏省常州市天宁区,119.9702414,31.78165222
江苏省,下邳故城遗址,古遗址,汉晋,江苏省睢宁县,117.9360978,33.91412435
浙江省,鲤鱼山—老虎岭水坝遗址,古遗址,新石器时代,浙江省杭州市余杭区,119.8955912,30.41421802
浙江省,嘉兴子城遗址,古遗址,唐至清,浙江省嘉兴市南湖区,120.778728,30.75016012
浙江省,坦头窑遗址,古遗址,唐,浙江省永嘉县,120.4534681,28.4229747
浙江省,沙埠窑遗址,古遗址,唐宋,浙江省台州市黄岩区,121.2576713,28.65324758
安徽省,华龙洞遗址,古遗址,旧石器时代,安徽省东至县,117.022224,30.11360748
安徽省,金寨遗址,古遗址,新石器时代,安徽省萧县,117.0417759,33.98836396
安徽省,台家寺遗址,古遗址,商,安徽省阜南县,115.5903599,32.66054159
安徽省,汤家墩遗址,古遗址,商周,安徽省枞阳县,117.2452426,30.7083332
安徽省,合肥曹魏新城遗址,古遗址,三国,安徽省合肥市庐阳区,117.2590982,31.88065664
福建省,壳丘头遗址群,古遗址,新石器时代至商,福建省平潭县,119.7491415,25.62467888
福建省,岩仔洞遗址,古遗址,新石器时代,福建省将乐县,117.4661727,26.73225544
福建省,苦寨坑窑遗址,古遗址,夏商,福建省永春县,119.2903443,26.10390044
福建省,武夷山闽赣古驿道,古遗址,唐至清,福建省武夷山市,118.0301496,27.75977932
福建省,宝丰银矿遗址,古遗址,宋至明,福建省周宁县,119.3340674,27.10776094
福建省,白鹤岭福温古道,古遗址,南宋至清,福建省宁德市蕉城区,119.5034221,26.64851167
福建省,东溪窑遗址,古遗址,明清,福建省华安县、南靖县,117.3522383,24.5173493
江西省,老虎墩遗址,古遗址,新石器时代,江西省靖安县,115.3572578,28.86439054
江西省,山背遗址,古遗址,新石器时代、商周,江西省修水县,114.5416955,29.02909571
江西省,锅底山遗址,古遗址,新石器时代至商周,江西省宜黄县,116.2172756,27.54937212
江西省,南窑遗址,古遗址,唐,江西省乐平市,117.2003594,28.94990555
江西省,五府山银铅矿遗址,古遗址,唐宋,江西省上饶市广信区,117.9384534,28.45826791
山东省,邱家庄遗址,古遗址,新石器时代,山东省烟台市福山区,121.3035303,37.43565846
山东省,焦家遗址,古遗址,新石器时代,山东省济南市章丘区,117.6052966,36.71466263
山东省,汶阳遗址,古遗址,新石器时代,山东省济南市莱芜区,117.1138711,36.65078611
山东省,岗上遗址,古遗址,新石器时代,山东省滕州市,117.1599272,35.11459916
山东省,十里铺北堌堆遗址,古遗址,新石器时代至商,山东省菏泽市定陶区,115.627714,35.03858764
山东省,呙宋台遗址,古遗址,新石器时代、商周至汉,山东省寿光市,118.7441005,36.81420214
山东省,梁堌堆遗址,古遗址,新石器时代至商周,山东省曹县,115.5422983,34.99350952
山东省,刘台子遗址,古遗址,西周,山东省济南市济阳区,117.1674343,36.97796514
山东省,曲城故城遗址,古遗址,西周至北齐,山东省招远市,120.428849,37.35453307
山东省,高密故城遗址,古遗址,东周至东汉,山东省高密市,119.7501187,36.3824205
山东省,卞国故城遗址,古遗址,春秋,山东省泗水县,117.2453267,35.66441246
山东省,少昊陵及景灵宫遗址,古遗址,宋至清,山东省曲阜市,116.9808365,35.58117656
山东省,凫山羲皇庙遗址,古遗址,宋至清,山东省邹城市,116.8394568,35.20799352
山东省,东镇庙大殿遗址,古遗址,宋至民国,山东省临朐县,118.6645864,36.1977705
河南省,孙家洞遗址,古遗址,旧石器时代,河南省栾川县,111.6099044,33.78739069
河南省,老奶奶庙遗址,古遗址,旧石器时代,河南省郑州市二七区,113.6341184,34.72511526
河南省,后高老家遗址,古遗址,新石器时代,河南省项城市,114.8700093,33.46758152
河南省,苏羊遗址,古遗址,新石器时代,河南省宜阳县,112.1730293,34.51580433
河南省,老坟岗遗址,古遗址,新石器时代,河南省西峡县,111.467456,33.30893561
河南省,阎村遗址,古遗址,新石器时代,河南省汝州市,112.9625461,34.1151611
河南省,史官遗址,古遗址,新石器时代、商周,河南省南乐县,115.1988533,36.06962756
河南省,鹤壁刘庄遗址,古遗址,新石器时代至夏,河南省鹤壁市淇滨区,114.2568332,35.75627245
河南省,淮阳双冢遗址,古遗址,新石器时代至商,河南省周口市淮阳区,114.880815,33.73321288
河南省,西史村遗址,古遗址,夏商,河南省荥阳市,113.3219744,34.82618079
河南省,闰楼遗址,古遗址,商,河南省正阳县,114.4279362,32.7511929
河南省,浚县辛村遗址,古遗址,商周,河南省鹤壁市淇滨区,114.2356964,35.76199337
河南省,官庄遗址,古遗址,周,河南省荥阳市,113.3819313,34.85552095
河南省,阳城故城遗址,古遗址,战国,河南省商水县,114.6062791,33.54420359
河南省,保安古城遗址,古遗址,战国,河南省叶县,113.3508623,33.62811594
河南省,新安故城遗址,古遗址,秦汉,河南省义马市,111.8684093,34.74834253
河南省,黎阳故城遗址,古遗址,西汉至北宋,河南省浚县,114.5452204,35.67651072
河南省,崤函古道石壕段,古遗址,唐宋,河南省三门峡市陕州区,111.5354604,34.71936723
河南省,窑沟遗址,古遗址,宋金,河南省新密市,113.4739153,34.43638485
河南省,东沟窑遗址,古遗址,金元,河南省汝州市,112.8385324,34.16855684
湖北省,白龙洞遗址,古遗址,旧石器时代,湖北省郧西县,110.1516202,33.06975606
湖北省,凤凰咀遗址,古遗址,新石器时代,湖北省襄阳市襄州区,112.2680433,31.97099502
湖北省,庙台子遗址,古遗址,周,湖北省随州市曾都区,113.3649137,31.71816765
湖北省,青山遗址,古遗址,东周,湖北省江陵县,112.4666454,30.19637887
湖北省,襄樊码头遗址,古遗址,清,湖北省襄阳市襄城区、樊城区,112.129621,32.04681388
湖南省,杉龙岗遗址,古遗址,新石器时代,湖南省临澧县,111.5465042,29.66634983
湖南省,车轱山遗址,古遗址,新石器时代,湖南省华容县,112.5349617,29.53381199
湖南省,磨山遗址,古遗址,新石器时代,湖南省株洲市渌口区,113.1341567,27.70565876
湖南省,优周岗遗址,古遗址,新石器时代,湖南省澧县,111.7529883,29.63585659
湖南省,马栏嘴遗址,古遗址,新石器时代、商周,湖南省汉寿县,111.9649748,28.90926786
湖南省,益阳故城遗址,古遗址,东周至宋,湖南省益阳市赫山区,112.3682844,28.58245501
湖南省,窑头古城遗址,古遗址,战国至汉,湖南省沅陵县,110.3888448,28.45585554
湖南省,渡头古城遗址,古遗址,汉至六朝,湖南省临武县,112.5583252,25.27856125
湖南省,岳州窑遗址,古遗址,汉至唐,湖南省湘阴县,112.9039818,28.6925048
湖南省,衡山窑遗址,古遗址,宋元,湖南省衡山县、衡东县,112.5821443,27.29458178
湖南省,桐木岭矿冶遗址,古遗址,清,湖南省桂阳县,112.5965222,25.73041522
广东省,磨刀山遗址,古遗址,旧石器时代,广东省郁南县,111.5301528,23.23738259
广东省,青塘遗址,古遗址,旧石器时代,广东省英德市,113.3967756,24.20763241
广东省,东莞村头遗址,古遗址,夏商,广东省东莞市,114.0021906,23.0295091
广东省,狮雄山遗址,古遗址,秦汉,广东省五华县,115.7722443,23.93344347
广东省,石望铸钱遗址,古遗址,五代南汉,广东省阳春市,111.9205107,22.52275531
广东省,乳源西京古道,古遗址,唐至清,广东省乳源瑶族自治县,113.2264398,24.77128645
广东省,西樵山采石场遗址,古遗址,明清,广东省佛山市南海区,112.9769915,22.94032617
海南省,桥山遗址,古遗址,新石器时代,海南省陵水黎族自治县,110.0332268,18.50767414
海南省,金银岛沉船遗址,古遗址,南宋、明清,海南省三沙市,112.3337828,16.83346971
海南省,定安故城遗址,古遗址,明,海南省定安县,110.35448,19.68316254
海南省,珊瑚岛沉船遗址,古遗址,清,海南省三沙市,111.6072153,16.53402007
四川省,中子铺遗址,古遗址,新石器时代,四川省广元市朝天区,105.8867833,32.64638822
四川省,高山古城遗址,古遗址,新石器时代至商周,四川省大邑县,103.2756009,30.54061249
四川省,绵竹故城遗址,古遗址,汉晋,四川省德阳市旌阳区,104.414254,31.14463515
云南省,甘棠箐遗址,古遗址,旧石器时代,云南省玉溪市江川区,102.7522921,24.2905015
云南省,河泊所遗址,古遗址,战国至汉,云南省昆明市晋宁区,102.6045368,24.71813265
云南省,大甸山遗址,古遗址,春秋至汉,云南省昌宁县,99.60430051,24.83102192
云南省,大波那遗址,古遗址,春秋至汉,云南省祥云县,100.7527346,25.49865391
云南省,牡宜遗址,古遗址,汉,云南省广南县,105.0520266,24.04859809
云南省,朱提故城遗址,古遗址,汉晋,云南省昭通市昭阳区,103.7044654,27.32351746
云南省,德源古城遗址,古遗址,唐,云南省洱源县,99.95009034,26.11465355
陕西省,芦山峁遗址,古遗址,新石器时代,陕西省延安市宝塔区,109.4802892,36.67877178
陕西省,刘家洼遗址,古遗址,东周,陕西省澄城县,109.8697523,35.36046267
陕西省,东马坊遗址,古遗址,战国至西汉,陕西省西安市长安区,108.7095906,34.26632565
陕西省,中渭桥遗址,古遗址,秦至唐,陕西省西安市未央区,108.9421784,34.29443822
陕西省,血池遗址,古遗址,秦汉,陕西省凤翔县,107.3957328,34.52235397
陕西省,孙家南头仓储遗址,古遗址,西汉,陕西省凤翔县,107.2395195,34.47418969
陕西省,柳巷城遗址,古遗址,汉魏,陕西省眉县,107.7449771,34.27570084
甘肃省,西灰山遗址,古遗址,夏商,甘肃省民乐县,100.8112578,38.43052598
甘肃省,石家及遇村遗址,古遗址,周,甘肃省宁县,108.0888383,35.37051566
甘肃省,毛家坪遗址,古遗址,周,甘肃省甘谷县,105.0950741,34.75387525
甘肃省,马鬃山玉矿遗址,古遗址,战国至汉,甘肃省肃北蒙古族自治县,96.87477109,41.58768354
甘肃省,小川瓷窑遗址,古遗址,宋至民国,甘肃省白银市平川区,104.8221473,36.72833516
青海省,尕海古城遗址,古遗址,汉,青海省海晏县,100.9927048,36.89638397
青海省,伏俟城遗址,古遗址,北朝至隋唐,青海省共和县,99.58299251,37.02551072
青海省,考肖图古城遗址,古遗址,唐,青海省都兰县,98.09511796,36.3025815
河北省,北张庄墓群,古墓葬,汉,河北省邯郸市邯山区,114.4603771,36.55559874
山西省,陶寺北墓地,古墓葬,东周,山西省襄汾县,111.4972167,35.89802246
山西省,沙岭墓群,古墓葬,北魏,山西省大同市平城区,113.2931124,40.0755622
辽宁省,医巫闾山辽陵,古墓葬,辽,辽宁省北镇市,121.7154215,41.60159428
辽宁省,喀喇沁右翼旗蒙古王陵,古墓葬,清,辽宁省建平县,120.0115477,41.75215797
吉林省,良茂墓群,古墓葬,汉唐,吉林省集安市,126.1883499,41.12322726
江苏省,隋炀帝墓,古墓葬,唐,江苏省扬州市邗江区,119.4227538,32.46441647
安徽省,洞阳东吴墓,古墓葬,三国,安徽省当涂县,118.5918928,31.57202134
安徽省,吴复墓,古墓葬,明,安徽省肥东县,117.4637313,31.88986986
福建省,百崎郭氏墓群,古墓葬,明,福建省惠安县,118.7941043,25.03346707
山东省,纪王崮墓群,古墓葬,东周,山东省沂水县,118.6225256,35.79062644
山东省,金山汉墓群,古墓葬,西汉,山东省巨野县,116.2255621,35.2346692
河南省,天湖墓地,古墓葬,商周,河南省罗山县,114.5076262,32.20524307
河南省,徐阳墓地,古墓葬,东周,河南省伊川县,112.4193654,34.42258394
河南省,西朱村曹魏墓,古墓葬,三国,河南省洛阳市洛龙区,112.6360672,34.55234172
湖北省,义地岗墓群,古墓葬,东周,湖北省随州市曾都区,113.3649137,31.71816765
湖北省,毕昇墓,古墓葬,北宋,湖北省英山县,115.6760421,30.73741402
